ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
1.0,0.679385782724116,0.538580207945582,0.802085528375505,0.7038810149867998,0.8559939813994426,0.7555491595316334,0.5586312310677749,0.7117053888464826,0.746630111144456,0.4953841594222787,0.7465004851756966,0.7108556982235232,0.7509011673887733,0.7669857386810477,0.7247783522216965,0.6267156401365738,0.7228703878818881,0.7055666905325451,0.7864759657425777,0.6659958900091013,0.6268453397619765,0.8623180123094981,0.7067347353022999,0.8371025837633547,0.7694785116288323,0.7645670904293027,0.4846143028155095,0.8199550571855656,0.8150083780990749,0.7726290755584451,0.6786855794704657,0.7837397466168157,0.7949304511196447,0.502170491511986,0.42561952760214156,0.7845590218132673,0.8072130951387129,0.6967361923050773,0.7135481807674828,0.6646443609697004,0.8159323241280426,0.6431407941266608,0.8339706949722179,0.7716592839047878,0.774492266285918,0.5532256664170241,0.7979844246029494,0.7510211331528907,0.7579572231382482
0.679385782724116,1.0,0.2953375476462074,0.6841331256191804,0.41930653480521163,0.7328020768861087,0.6885833366139475,0.3868118878935729,0.5185639621197816,0.8537405038142967,0.29419364462581205,0.6359385327730196,0.4805399809331048,0.47500861311577636,0.5289853318527675,0.5771640198135226,0.6502312857490727,0.5559215468436802,0.42395768618123125,0.4287419827587069,0.4242792843195947,0.5156919885302887,0.5914555253784402,0.49817444423319496,0.6899710804993261,0.6521097286011694,0.5048459199351567,0.0913264371341962,0.5028136892703705,0.7527379508414724,0.5440195139919499,0.411810204996495,0.5486510135607561,0.6635343673646878,0.4785937501416486,0.6047402048341866,0.7529644466102706,0.6905937500608553,0.581697926038237,0.6101366329572286,0.29564035145476003,0.7374531455636967,0.5126870782548458,0.6821832651026801,0.5882526218911802,0.650332629809183,0.25749943376887463,0.5948067529156472,0.6167148504190951,0.6550195305722075
0.538580207945582,0.2953375476462074,1.0,0.6341782616508568,0.77902292780038,0.5559057888046621,0.7640001275414697,0.8705345521912486,0.7409453505085825,0.46915903590235924,0.5147360908670523,0.43776484118322595,0.755332319136407,0.711779329773817,0.7536735245493497,0.6597588646790585,0.46581469904909834,0.7175379642839211,0.5846515840518279,0.7762528236343029,0.5964024683925635,0.3525017130425228,0.36114178973256417,0.7980009564849659,0.6500624377341537,0.7503094730371592,0.7812090559601643,0.7435160220822992,0.777139659125931,0.571357622286021,0.8417240645122523,0.8622139596990047,0.6723147287605046,0.6570999954284368,0.5313216372142963,0.35551122253603396,0.4832318644679415,0.6239837789645423,0.7881285688284708,0.7689336177010844,0.8728424194012865,0.6900577323455668,0.528028425679533,0.6810620001700689,0.8093038476016509,0.7244245149282029,0.7076205825255681,0.7827695751554548,0.7116125527320408,0.7969707877249383
0.802085528375505,0.6841331256191804,0.6341782616508568,1.0,0.6544843025908786,0.8103933916947533,0.7604065357767005,0.6998091465236765,0.8679537518395833,0.8232449428943213,0.4040778750647297,0.5214142675940843,0.7570789331478492,0.8255106934719425,0.854801560175367,0.7634082958071292,0.7427039086208439,0.8141320552399925,0.5417196722078369,0.7151495221949442,0.5808785490718976,0.4885593668030471,0.5874256837460614,0.7165201043439677,0.840384172198377,0.8710089097148692,0.7930646831090062,0.38584898109035626,0.768311266116126,0.6963172228456952,0.8312882191432497,0.7013977509198596,0.6857506720918815,0.9283342789843055,0.5270348778182293,0.4223317028941369,0.6734946177676866,0.8411558432894922,0.8266461785904882,0.7833539429543229,0.6381302175806332,0.7967103061460316,0.7105245767757287,0.8054687123373556,0.8787399602942784,0.8290814707930514,0.6987790495157264,0.8056648607368444,0.7855649883112772,0.8346170751385906
0.7038810149867998,0.41930653480521163,0.77902292780038,0.6544843025908786,1.0,0.6421634343244684,0.855925212304097,0.8324249172233557,0.7520630786788879,0.5897516597517797,0.6386620371753815,0.5598035148399234,0.7370506136264608,0.7027849935800613,0.7879890599602634,0.7277083488971516,0.3929020655698504,0.786477367657073,0.8080493395007509,0.6702509954090331,0.7225578848458142,0.5254089923733876,0.5843929577707117,0.7948181649755403,0.8009771709733879,0.7076554482552566,0.6969929490348743,0.6073653134825053,0.7825455230180194,0.768095881397268,0.7846627624933745,0.7219617158716147,0.8394191463705387,0.6507352316027154,0.36208089415122063,0.47025469443325074,0.571629862086157,0.7833237151454094,0.8375745063617323,0.7535033515809804,0.8540349111367131,0.7662316272413994,0.6169490693771191,0.7080988805008713,0.7571646076587414,0.6555408700948612,0.6286071161906566,0.842241679796313,0.613996770702487,0.763976331037803
0.8559939813994426,0.7328020768861087,0.5559057888046621,0.8103933916947533,0.6421634343244684,1.0,0.8115893513809441,0.5979615978986147,0.6860223085151205,0.8214740934828613,0.3717783284461365,0.7009159620896597,0.6596149824177425,0.6843743354765005,0.7860709257297925,0.7640829997513662,0.7157500943294547,0.695421524762816,0.580652101128963,0.6417984886841118,0.5427943888589459,0.5845575918464642,0.7293574536395234,0.7150179581544965,0.8058752194639647,0.7248664841532885,0.7386067647334186,0.29986479543914724,0.6953603830667648,0.8505070328032083,0.7489467238066639,0.6529040988824637,0.7375053138379344,0.8102794087414125,0.5462368358663531,0.46854782566484116,0.7538988002418366,0.8222871870295768,0.6730565839136209,0.6612829540299661,0.5599357218073387,0.8319277304054828,0.6324331063146879,0.8069239248601263,0.7902908166571208,0.8059188807632339,0.5090671592791467,0.762756082075439,0.7251938493349509,0.8048655677679166
0.7555491595316334,0.6885833366139475,0.7640001275414697,0.7604065357767005,0.855925212304097,0.8115893513809441,1.0,0.8223553969693038,0.8034850345549016,0.8013841170270452,0.4781985330474486,0.6652188896964778,0.7272783203995972,0.6676373042007682,0.8452302652201711,0.8103489268280492,0.5704999300221018,0.8188073481872333,0.6891176544356815,0.7146166908421296,0.6748111713334459,0.5512527312275415,0.6327638603126546,0.8057518872557244,0.9040123171499488,0.837559331069084,0.773535185151509,0.5089221605880718,0.8013716801611517,0.8897227932497076,0.8735156453006959,0.7970368706392642,0.7869623917833982,0.7640728317476541,0.5350080526086243,0.6782562636999737,0.7298788656460646,0.8607356803521362,0.807132014875458,0.82357636062384,0.7766095350678782,0.8966779617538774,0.6709231811663596,0.8494811516785342,0.8575799929607818,0.8754667794340119,0.604960062658083,0.8859748197665512,0.8062844580805373,0.8968051108378202
0.5586312310677749,0.3868118878935729,0.8705345521912486,0.6998091465236765,0.8324249172233557,0.5979615978986147,0.8223553969693038,1.0,0.83415644271079,0.5677268063161077,0.5419402029736325,0.3905159520975855,0.8205223579676314,0.7119739735075777,0.8034911631411095,0.7394558972205554,0.5221080466610963,0.7747467887001784,0.6199400668930773,0.7359548144857365,0.6160446047305557,0.38987520831975003,0.35606230082837026,0.7865338951060841,0.7380656674594692,0.7485783120768903,0.7528234793814884,0.5725527673918356,0.7464287105648396,0.6033994572913769,0.8146803742324686,0.8107565057950913,0.6790735546666113,0.730802870012243,0.4735456032730564,0.4466794436788058,0.4486881990593138,0.7242729009748878,0.8527907860886893,0.8238272936645885,0.8587722298374038,0.7192950048258676,0.660145379723095,0.720354804741933,0.8573907285566417,0.7334556754024139,0.7286161901082575,0.848764677209111,0.6877419647794478,0.7841093683863185
0.7117053888464826,0.5185639621197816,0.7409453505085825,0.8679537518395833,0.7520630786788879,0.6860223085151205,0.8034850345549016,0.83415644271079,1.0,0.7324270387168212,0.42735547897709636,0.48014932349012807,0.7997368284349746,0.8151302508887898,0.8534507021644034,0.8473192669000756,0.6747941985783618,0.8334010198833265,0.5993723944507723,0.7395905160404078,0.6164951674433491,0.4090354463173771,0.4828269229454913,0.6936222173404779,0.8180259191704908,0.826453982108586,0.7718953583636872,0.440166296569493,0.7541708769962404,0.6487282845205744,0.8415229576423493,0.7547882349085571,0.6963395107315414,0.8273482340839352,0.4538781091103,0.4732140081699642,0.5695171579909173,0.8110068482321529,0.8316697623359414,0.7741396037463991,0.7811467361066143,0.7922309437461372,0.7511704966836262,0.7701005369700523,0.8514132359353436,0.8108365198067294,0.8256521707845867,0.8083072442738308,0.7404938097218644,0.8182779229422451
0.746630111144456,0.8537405038142967,0.46915903590235924,0.8232449428943213,0.5897516597517797,0.8214740934828613,0.8013841170270452,0.5677268063161077,0.7324270387168212,1.0,0.3049662386514634,0.7038733593879876,0.5989620820689376,0.5853923302167078,0.7244174117060693,0.7126777159174392,0.6951255982246102,0.7493466971235659,0.508089209695417,0.5186523378227306,0.4598404543189197,0.508233292839845,0.6353061874490041,0.57756779995906,0.771050637910167,0.6949989712195563,0.6360889733597432,0.1575163779553012,0.5895471068213783,0.7929526768824943,0.6525175413800994,0.4975260092194924,0.6898238389452809,0.7540641991753191,0.4439136186557182,0.5939994902642677,0.7783522187840349,0.868283944985017,0.6965715702122409,0.6486527540451104,0.4879910118531464,0.7823646167306977,0.5329204726453368,0.6957554470764068,0.7335695849429347,0.7392352924402582,0.48008937666197987,0.7230860734026083,0.6805087036714892,0.7314294820575066
